0	0.883628819313467
24	0.885770308123249
48	0.889919367689709
72	0.850337205867874
96	0.892666195904368
120	0.897495572982545
144	0.951153460381143
168	0.878252113434653
192	0.83444445538607
216	0.825856535045159
240	0.862765482567428
264	0.845271178018661
288	0.817067530064755
312	0.885800401875419
336	0.807332875751427
360	0.85103534100486
384	0.827890737317724
408	0.855217414558485
432	0.847505891594658
456	0.847350642305891
480	0.830461498796837
504	0.853206973265796
528	0.867286359115599
552	0.82434338556285
576	0.845000157277217
600	0.822775573119937
624	0.854082346210082
648	0.858179003497506
672	0.840948386270492
696	0.82770723489221
720	0.879886190953474
744	0.869291947420745
768	0.882620532491367
792	0.885334192598048
816	0.91646923224691
840	0.853088037823538
864	0.850643717030479
888	0.823235781618979
912	0.857063905527426
936	0.802969469968473
960	0.830238279801827
984	0.851429827039583
1008	0.842149183982452
1032	0.824289229510534
1056	0.844402623075184
1080	0.815226259110193
1104	0.858693106409556
1128	0.865931870750683
1152	0.869094747954605
1176	0.836663341073431
1200	0.882506169454346
1224	0.834935368362242
1248	0.856909497334785
1272	0.843241472503173
1296	0.879728086313886
1320	0.85246236632382
1344	0.828008724135959
1368	0.867579908675799
1392	0.840903469847967
1416	0.858327803583278
1440	0.835681342096036
1464	0.79713818939778
1488	0.867056980906921
1512	0.833664205872259
1536	0.82636598733066
1560	0.84391965097887
1584	0.816455051386218
1608	0.836102376752585
1632	0.843191196698762
1656	0.915642508584855
1680	0.839853948949251
1704	0.838895316424585
1728	0.841696068147866
1752	0.829389614615778
1776	0.847915522109647
1800	0.846183738717256
1824	0.840476518860768
1848	0.824457110287831
1872	0.837854726211319
1896	0.836843855662103
1920	0.807665290529299
1944	0.855981922590543
1968	0.810884848484849
1992	0.823632218844985
2016	0.807348210124251
2040	0.802237974958581
2064	0.836103607600344
2088	0.82238066893783
2112	0.797211691939346
2136	0.86271810943588
2160	0.881319182928221
2184	0.846403753179961
2208	0.836132627999244
2232	0.826717003639716
2256	0.844626904685025
2280	0.918176942614573
2304	0.832001318282936
2328	0.792514597024406
2352	0.820376045366021
2376	0.827991318965301
2400	0.825234127963564
2424	0.835827104747748
2448	0.851115900208204
2472	0.843133646207172
2496	0.792764451435313
2520	0.816695359667426
2544	0.833579609657598
2568	0.817312720958936
2592	0.815425921699122
2616	0.828251032854613
2640	0.83508027764145
2664	0.819734106231491
2688	0.863113931852007
2712	0.840502101687108
2736	0.824867102037144
2760	0.803789198606272
2784	0.857703518999789
2808	0.785941729024041
2832	0.755467909645034
2856	0.825136859249876
2880	0.835830368872422
2904	0.843388991068316
2928	0.846479551735504
2952	0.856201042887005
2976	0.810535117056856
3000	0.906685308891305
3024	0.865111128380479
3048	0.823398815318963
3072	0.83425308316138
3096	0.900130443737556
3120	0.803633910568141
3144	0.84496027028718
3168	0.839528467519438
3192	0.817193763046738
3216	0.830206141461413
3240	0.810754150642529
3264	0.857071856704074
3288	0.897377000592768
3312	0.831174359909992
3336	0.860794579611949
3360	0.825150812064965
3384	0.819530860089835
3408	0.875311853070757
3432	0.826863777007907
3456	0.872022322172247
3480	0.838305788080418
3504	0.853381631841675
3528	0.847160362280234
3552	0.83519634744276
3576	0.863480868923619
3600	0.832615466853072
3624	0.850510204081633
3648	0.834088299094041
3672	0.899954279063968
3696	0.838066637803182
3720	0.81493400402016
3744	0.778377168702371
3768	0.83813078888534
3792	0.857235431345288
3816	0.769472791442095
3840	0.834173455764148
3864	0.836265654111931
3888	0.86610226818494
3912	0.834863912792022
3936	0.840867168681235
3960	0.824366093164474
3984	0.866807376138636
4008	0.809730948928629
4032	0.83822197578782
4056	0.782934663309445
4080	0.886335077552092
4104	0.805320936227014
4128	0.831820894795181
4152	0.821851851851852
4176	0.87948984903696
4200	0.845482480474585
4224	0.866801951145155
4248	0.835039058253483
4272	0.835414403820433
4296	0.825566180171112
4320	0.877976090814721
4344	0.85392881128274
4368	0.84278336736985
4392	0.813657512540245
4416	0.80559825714636
4440	0.827684171142663
4464	0.808855587453989
4488	0.887386586016723
4512	0.81485408890397
4536	0.844266349055747
4560	0.842620757418964
4584	0.842458796916117
4608	0.836893000590105
4632	0.828726531608952
4656	0.815541401273885
4680	0.840226282394312
4704	0.856698139025725
4728	0.856703088884219
4752	0.85337404796989
4776	0.872789580370242
4800	0.807705898982284
4824	0.824875585745941
4848	0.833815141807954
4872	0.844521269712152
4896	0.778574563465939
4920	0.866861945112808
4944	0.846424283999314
4968	0.836313321959673
4992	0.862257487057913
5016	0.797237779348594
5040	0.808530669560222
5064	0.822640632264063
5088	0.904740299449628
5112	0.852981661560322
5136	0.848872238106193
5160	0.852504980447133
5184	0.90053547054912
5208	0.895821247121284
5232	0.87309897781102
5256	0.869327569286575
5280	0.876418641252077
5304	0.832789621424778
5328	0.875809523809524
5352	0.84547716881764
5376	0.893302023519052
5400	0.877795812368122
5424	0.898812799748408
5448	0.885861516607731
5472	0.860244595506853
5496	0.821443647108485
5520	0.871669626998224
5544	0.851001525665633
5568	0.880668908479506
5592	0.866862156218223
5616	0.851298798960101
5640	0.835377093075147
5664	0.890647600942266
5688	0.891348088531187
5712	0.834054714709747
5736	0.833316665476106
